genome	species	representative	genome_is_representative	fasta_path
MG536.mbin.30	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG536.mbin.30.fa
P10709468.mbin.21	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709468.mbin.21.fa
MG251.mbin.13	921722	MG61.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG251.mbin.13.fa
MG455.sbin.1	379267	MG410.sbin.17	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG455.sbin.1.fa
P10708962.mbin.13	498055	MG1206.mbin.20	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10708962.mbin.13.fa
SRR17635580.mbin.17	358349	SRR17635715.sbin.27	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635580.mbin.17.fa
P10710015.mbin.2	367459	MG1112.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10710015.mbin.2.fa
SRR13167696.mbin.1	367459	MG1112.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR13167696.mbin.1.fa
SRR16471072.sbin.3	367459	MG1112.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16471072.sbin.3.fa
ERR10897746.sbin.3	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR10897746.sbin.3.fa
ERR10898305.mbin.2	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR10898305.mbin.2.fa
P10710392.sbin.10	927036	MG554.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10710392.sbin.10.fa
MG626.mbin.18	719869	MG836.mbin.11	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG626.mbin.18.fa
SRR17635707.mbin.58	462493	ERR10897925.sbin.57	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635707.mbin.58.fa
MG259.mbin.21	667712	MG666.mbin.6	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG259.mbin.21.fa
MG1131.mbin.12	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1131.mbin.12.fa
MG284.mbin.11	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG284.mbin.11.fa
MG491.mbin.23	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG491.mbin.23.fa
GCF_009362935.1	158849	GCF_027156205.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_009362935.1.fa
MG605.mbin.10	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG605.mbin.10.fa
MG61.mbin.3	719869	MG836.mbin.11	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG61.mbin.3.fa
SRR17635682.mbin.3	123406	MG390.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635682.mbin.3.fa
MG542.mbin.3	499721	GCF_000159335.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG542.mbin.3.fa
MG1087.sbin.22	916256	MG190.mbin.7	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1087.sbin.22.fa
SRR17635647.mbin.53	959808	SRR17635647.mbin.53	1	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635647.mbin.53.fa
SRR13167562.mbin.1	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR13167562.mbin.1.fa
SRR17635618.mbin.1	571325	GCF_027155795.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635618.mbin.1.fa
P10709480.mbin.5	927036	MG554.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709480.mbin.5.fa
MG86.mbin.16	123406	MG390.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG86.mbin.16.fa
MG510.sbin.33	856531	MG222.mbin.12	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG510.sbin.33.fa
SRR12830911.mbin.12	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR12830911.mbin.12.fa
MG1074.mbin.15	921722	MG61.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1074.mbin.15.fa
SRR16471055.mbin.14	285819	SRR5575601.mbin.4	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16471055.mbin.14.fa
MG251.mbin.5	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG251.mbin.5.fa
SRR5575607.mbin.2	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR5575607.mbin.2.fa
MG558.mbin.8	320153	MG1064.mbin.4	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG558.mbin.8.fa
SRR16916860.mbin.41	320153	MG1064.mbin.4	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16916860.mbin.41.fa
MG536.sbin.1	102208	P10709417.sbin.20	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG536.sbin.1.fa
SAMN00143856.sbin.21	379267	MG410.sbin.17	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SAMN00143856.sbin.21.fa
MG454.mbin.14	719869	MG836.mbin.11	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG454.mbin.14.fa
SRR13167713.sbin.4	719869	MG836.mbin.11	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR13167713.sbin.4.fa
MG1245.mbin.15	204857	SRR12830911.sbin.35	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1245.mbin.15.fa
MG1247.sbin.9	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1247.sbin.9.fa
MG396.sbin.3	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG396.sbin.3.fa
MG656.sbin.25	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG656.sbin.25.fa
MG1102.mbin.10	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1102.mbin.10.fa
MG715.mbin.1	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG715.mbin.1.fa
SRR17635595.mbin.2	105986	MG42.mbin.28	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635595.mbin.2.fa
MG691.mbin.8	240891	SRR17284223.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG691.mbin.8.fa
MG64.mbin.2	367459	MG1112.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG64.mbin.2.fa
MG1313.mbin.14	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1313.mbin.14.fa
MG1276.mbin.18	667712	MG666.mbin.6	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1276.mbin.18.fa
SRR16916860.sbin.43	667712	MG666.mbin.6	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16916860.sbin.43.fa
SRR12830911.sbin.9	309208	GCF_900176605.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR12830911.sbin.9.fa
MG153.mbin.12	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG153.mbin.12.fa
MG1262.sbin.36	524101	P10708995.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1262.sbin.36.fa
MG7.mbin.6	581434	SRR17635677.sbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG7.mbin.6.fa
MG537.mbin.7	936138	ERR10897925.mbin.61	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG537.mbin.7.fa
MG295.mbin.13	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG295.mbin.13.fa
MG137.mbin.3	123406	MG390.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG137.mbin.3.fa
MG313.sbin.40	921722	MG61.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG313.sbin.40.fa
MG325.mbin.23	921722	MG61.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG325.mbin.23.fa
ERR4705226.mbin.3	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR4705226.mbin.3.fa
SRR11749279.mbin.28	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR11749279.mbin.28.fa
MG1058.mbin.24	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1058.mbin.24.fa
SRR16916865.sbin.30	105986	MG42.mbin.28	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16916865.sbin.30.fa
MG1041.sbin.4	921722	MG61.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1041.sbin.4.fa
MG368.mbin.23	921722	MG61.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG368.mbin.23.fa
P10710376.sbin.18	936138	ERR10897925.mbin.61	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10710376.sbin.18.fa
MG1183.mbin.11	309208	GCF_900176605.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1183.mbin.11.fa
MG100.mbin.15	320153	MG1064.mbin.4	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG100.mbin.15.fa
MG12.sbin.3	499721	GCF_000159335.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG12.sbin.3.fa
SRR17635503.mbin.9	536396	SRR16470951.mbin.17	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635503.mbin.9.fa
MG579.mbin.10	667712	MG666.mbin.6	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG579.mbin.10.fa
MG462.mbin.15	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG462.mbin.15.fa
SRR12830918.mbin.15	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR12830918.mbin.15.fa
SRR17635737.mbin.15	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635737.mbin.15.fa
MG1218.mbin.12	921722	MG61.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1218.mbin.12.fa
MG1268.sbin.2	952860	MG1268.sbin.2	1	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1268.sbin.2.fa
MG730.mbin.10	367459	MG1112.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG730.mbin.10.fa
ERR10897596.sbin.4	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR10897596.sbin.4.fa
MG154.mbin.16	744675	MG5.sbin.44	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG154.mbin.16.fa
MG1043.mbin.9	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1043.mbin.9.fa
MG541.mbin.4	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG541.mbin.4.fa
MG1056.mbin.33	474121	GCF_000174775.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1056.mbin.33.fa
MG637.mbin.3	783244	ERR10897722.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG637.mbin.3.fa
GCF_000179375.1	940775	ERR10897997.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_000179375.1.fa
MG394.mbin.16	123406	MG390.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG394.mbin.16.fa
MG50.mbin.11	542621	P10709641.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG50.mbin.11.fa
MG1164.mbin.30	879245	MG1317.sbin.30	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1164.mbin.30.fa
MG1204.mbin.14	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1204.mbin.14.fa
MG846.mbin.35	641693	GCF_900454275.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG846.mbin.35.fa
P10710115.sbin.1	240891	SRR17284223.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10710115.sbin.1.fa
SAMN00045646.mbin.1	367459	MG1112.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SAMN00045646.mbin.1.fa
P10710392.mbin.13	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10710392.mbin.13.fa
P10709417.mbin.17	719869	MG836.mbin.11	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709417.mbin.17.fa
MG1304.sbin.2	123406	MG390.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1304.sbin.2.fa
SRR16916875.mbin.1	240891	SRR17284223.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16916875.mbin.1.fa
MG438.mbin.8	941235	P10708985.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG438.mbin.8.fa
MG1205.mbin.20	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1205.mbin.20.fa
P10709460.sbin.6	382359	MG160.sbin.15	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709460.sbin.6.fa
MG154.mbin.21	900875	MG238.mbin.3	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG154.mbin.21.fa
MG1273.mbin.18	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1273.mbin.18.fa
ERR10898121.sbin.3	571325	GCF_027155795.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR10898121.sbin.3.fa
GCF_900458345.1	423516	GCF_014696685.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_900458345.1.fa
SRR16471075.sbin.15	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16471075.sbin.15.fa
MG597.mbin.7	105986	MG42.mbin.28	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG597.mbin.7.fa
SRR17635723.mbin.4	677004	SRR17635723.mbin.4	1	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635723.mbin.4.fa
SRR12018875.mbin.2	367459	MG1112.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR12018875.mbin.2.fa
SRR12018878.mbin.5	367459	MG1112.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR12018878.mbin.5.fa
GCF_900637625.1	783244	ERR10897722.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_900637625.1.fa
GCF_003397685.1	783244	ERR10897722.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/GCF_003397685.1.fa
MG654.mbin.8	665829	GCF_000025225.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG654.mbin.8.fa
SRR17635519.mbin.15	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635519.mbin.15.fa
SRR17635503.mbin.27	524101	P10708995.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635503.mbin.27.fa
MG351.mbin.14	382359	MG160.sbin.15	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG351.mbin.14.fa
MG1102.mbin.12	921722	MG61.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1102.mbin.12.fa
SRR16916879.sbin.3	240891	SRR17284223.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16916879.sbin.3.fa
SRR13167654.mbin.1	498055	MG1206.mbin.20	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR13167654.mbin.1.fa
MG196.sbin.16	667712	MG666.mbin.6	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG196.sbin.16.fa
MG1053.mbin.26	879245	MG1317.sbin.30	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1053.mbin.26.fa
SRR16916877.mbin.29	122533	GCF_023347725.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16916877.mbin.29.fa
MG16.mbin.28	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG16.mbin.28.fa
MG277.mbin.5	320153	MG1064.mbin.4	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG277.mbin.5.fa
MG918.sbin.14	719869	MG836.mbin.11	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG918.sbin.14.fa
MG365.sbin.8	123406	MG390.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG365.sbin.8.fa
P10709014.mbin.7	536396	SRR16470951.mbin.17	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709014.mbin.7.fa
SRR16916867.sbin.8	204857	SRR12830911.sbin.35	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16916867.sbin.8.fa
MG1317.mbin.20	667712	MG666.mbin.6	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1317.mbin.20.fa
ERR10898102.mbin.10	613480	GCF_000297835.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR10898102.mbin.10.fa
MG1171.mbin.19	936138	ERR10897925.mbin.61	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1171.mbin.19.fa
SRR16471016.sbin.1	897926	ERR4421624.sbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR16471016.sbin.1.fa
MG375.sbin.3	899308	GCF_900096985.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG375.sbin.3.fa
MG403.mbin.12	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG403.mbin.12.fa
MG578.mbin.6	581434	SRR17635677.sbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG578.mbin.6.fa
MG337.mbin.16	921722	MG61.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG337.mbin.16.fa
SRR18765405.mbin.22	921722	MG61.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR18765405.mbin.22.fa
ERR10897768.mbin.6	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/ERR10897768.mbin.6.fa
SRR17635504.sbin.7	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635504.sbin.7.fa
SRR13167532.mbin.5	783244	ERR10897722.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR13167532.mbin.5.fa
MG7.mbin.16	542621	P10709641.mbin.2	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG7.mbin.16.fa
MG1049.mbin.21	879245	MG1317.sbin.30	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1049.mbin.21.fa
MG496.mbin.9	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG496.mbin.9.fa
MG1338.mbin.48	524101	P10708995.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1338.mbin.48.fa
MG693.mbin.4	105986	MG42.mbin.28	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG693.mbin.4.fa
MG480.mbin.25	240891	SRR17284223.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG480.mbin.25.fa
SRR17635482.sbin.7	941235	P10708985.mbin.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR17635482.sbin.7.fa
P10710085.mbin.9	367459	MG1112.mbin.9	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10710085.mbin.9.fa
SRR12830920.mbin.1	619501	GCF_001562845.1	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/SRR12830920.mbin.1.fa
MG214.mbin.6	536396	SRR16470951.mbin.17	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG214.mbin.6.fa
P10709581.mbin.17	667712	MG666.mbin.6	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/P10709581.mbin.17.fa
MG1171.mbin.17	988627	MG222.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1171.mbin.17.fa
MG9.mbin.28	382359	MG160.sbin.15	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG9.mbin.28.fa
MG1050.mbin.2	921722	MG61.mbin.16	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1050.mbin.2.fa
MG1183.mbin.26	697687	MG1038.mbin.15	0	/wynton/group/sirota/clairedubin/VMGC_db/VMGC_orig_files/VMGC_prokaryote_MAG/MG1183.mbin.26.fa
